   lon        lat        precip
  -60.8500   -30.8500    36.3298
  -60.7500   -30.8500    35.0195
  -60.6500   -30.8500    35.1968
  -60.5500   -30.8500    29.8099
  -60.4500   -30.8500    25.1168
  -60.3500   -30.8500    13.1556
  -60.2500   -30.8500     7.5057
  -60.1500   -30.8500     8.2409
  -60.0500   -30.8500     7.4496
  -59.9500   -30.8500     5.3275
  -59.8500   -30.8500     5.8585
  -59.7500   -30.8500     4.6111
  -59.6500   -30.8500     3.3582
  -59.5500   -30.8500     3.0000
  -59.4500   -30.8500     2.7091
  -59.3500   -30.8500     2.0026
  -59.2500   -30.8500     1.1963
  -59.1500   -30.8500     0.8754
  -59.0500   -30.8500     0.3762
  -58.9500   -30.8500     0.2021
  -58.8500   -30.8500     0.0198
  -58.7500   -30.8500     0.0000
  -58.6500   -30.8500     0.0000
  -58.5500   -30.8500     0.0000
  -58.4500   -30.8500     0.0000
  -58.3500   -30.8500     0.0000
  -58.2500   -30.8500     0.0000
  -58.1500   -30.8500     0.0000
  -58.0500   -30.8500     0.0000
  -57.9500   -30.8500     0.0000
  -57.8500   -30.8500     0.0000
  -57.7500   -30.8500     0.0000
  -57.6500   -30.8500     0.0000
  -57.5500   -30.8500     0.0000
  -57.4500   -30.8500     0.0000
  -57.3500   -30.8500     0.0000
  -57.2500   -30.8500     0.0000
  -57.1500   -30.8500     0.0678
  -57.0500   -30.8500     0.0663
  -56.9500   -30.8500     1.2306
  -56.8500   -30.8500     2.7187
  -56.7500   -30.8500     4.7897
  -56.6500   -30.8500     6.7730
  -56.5500   -30.8500     8.2184
  -56.4500   -30.8500    10.0945
  -56.3500   -30.8500     8.1593
  -56.2500   -30.8500    17.0049
  -56.1500   -30.8500    16.3284
  -56.0500   -30.8500    15.0248
  -55.9500   -30.8500    10.3644
  -68.0500   -30.7500     0.0000
  -67.9500   -30.7500     0.0000
  -67.8500   -30.7500     0.0000
  -67.7500   -30.7500     0.0000
  -67.6500   -30.7500     0.0000
  -67.5500   -30.7500     0.0000
  -67.4500   -30.7500     0.0000
  -67.3500   -30.7500     0.0000
  -67.2500   -30.7500     0.0000
  -67.1500   -30.7500     0.0000
  -67.0500   -30.7500     0.0000
  -66.9500   -30.7500     0.0000
  -66.8500   -30.7500     0.0000
  -66.7500   -30.7500     0.0000
  -66.6500   -30.7500     0.0000
  -66.5500   -30.7500     0.0000
  -66.4500   -30.7500     0.0000
  -66.3500   -30.7500     0.0000
  -66.2500   -30.7500     0.0000
  -66.1500   -30.7500     0.0000
  -66.0500   -30.7500     0.0000
  -65.9500   -30.7500     0.0000
  -65.8500   -30.7500     0.0000
  -65.7500   -30.7500     0.0000
  -65.6500   -30.7500     0.0000
  -65.5500   -30.7500     0.0000
  -65.4500   -30.7500     0.0000
  -65.3500   -30.7500     0.0000
  -65.2500   -30.7500     0.0000
  -65.1500   -30.7500     0.0000
  -65.0500   -30.7500     0.0000
  -64.9500   -30.7500     0.0000
  -64.8500   -30.7500     0.0000
  -64.7500   -30.7500     0.0000
  -64.6500   -30.7500     0.0000
  -64.5500   -30.7500     0.0000
  -64.4500   -30.7500     0.6876
  -64.3500   -30.7500     0.0000
  -64.2500   -30.7500     0.6973
  -64.1500   -30.7500     1.0029
  -64.0500   -30.7500     1.1186
  -63.9500   -30.7500     2.1755
  -63.8500   -30.7500     3.1456
  -63.7500   -30.7500     4.3420
  -63.6500   -30.7500     7.0224
  -63.5500   -30.7500     7.6924
  -63.4500   -30.7500     6.2031
  -63.3500   -30.7500     5.5485
  -63.2500   -30.7500     8.9858
  -63.1500   -30.7500     9.9843
  -63.0500   -30.7500    17.0674
  -62.9500   -30.7500    17.4146
  -62.8500   -30.7500    17.2687
  -62.7500   -30.7500    19.2793
  -62.6500   -30.7500     3.0172
  -62.5500   -30.7500     2.8654
  -62.4500   -30.7500     2.6954
  -62.3500   -30.7500     2.0175
  -62.2500   -30.7500    12.1829
  -62.1500   -30.7500    10.9272
  -62.0500   -30.7500     4.9449
  -61.9500   -30.7500     4.3636
  -61.8500   -30.7500     3.4640
  -61.7500   -30.7500     3.2236
  -61.6500   -30.7500     4.8749
  -61.5500   -30.7500     5.2186
  -61.4500   -30.7500    10.2258
  -61.3500   -30.7500    16.0037
  -61.2500   -30.7500    20.9638
  -61.1500   -30.7500    31.1089
  -61.0500   -30.7500    28.5950
  -60.9500   -30.7500    33.6390
  -60.8500   -30.7500    29.7734
  -60.7500   -30.7500    28.7638
  -60.6500   -30.7500    35.0213
  -60.5500   -30.7500    27.8883
  -60.4500   -30.7500    21.6787
  -60.3500   -30.7500     9.1647
  -60.2500   -30.7500     4.9595
  -60.1500   -30.7500     6.2518
  -60.0500   -30.7500     5.5804
  -59.9500   -30.7500     5.5209
  -59.8500   -30.7500     4.3526
  -59.7500   -30.7500     3.5664
  -59.6500   -30.7500     2.2716
  -59.5500   -30.7500     2.4873
  -59.4500   -30.7500     2.0398
  -59.3500   -30.7500     1.5352
  -59.2500   -30.7500     0.8530
  -59.1500   -30.7500     0.5375
  -59.0500   -30.7500     0.5025
  -58.9500   -30.7500     0.3866
  -58.8500   -30.7500     0.0775
  -58.7500   -30.7500     0.0202
  -58.6500   -30.7500     0.0000
  -58.5500   -30.7500     0.0000
  -58.4500   -30.7500     0.0000
  -58.3500   -30.7500     0.0000
  -58.2500   -30.7500     0.0000
  -58.1500   -30.7500     0.0000
  -58.0500   -30.7500     0.0000
  -57.9500   -30.7500     0.0000
  -57.8500   -30.7500     0.0000
  -57.7500   -30.7500     0.0000
  -57.6500   -30.7500     0.0000
  -57.5500   -30.7500     0.0000
  -57.4500   -30.7500     0.0000
  -57.3500   -30.7500     0.0000
  -57.2500   -30.7500     0.0000
  -57.1500   -30.7500     0.0000
  -57.0500   -30.7500     0.1071
  -56.9500   -30.7500     0.6508
  -56.8500   -30.7500     1.5127
  -56.7500   -30.7500     3.6183
  -56.6500   -30.7500     4.3135
  -56.5500   -30.7500     6.4350
  -56.4500   -30.7500    10.4663
  -56.3500   -30.7500    11.1854
  -56.2500   -30.7500    16.6407
  -56.1500   -30.7500    18.0198
  -56.0500   -30.7500     8.5925
  -55.9500   -30.7500    11.0798
  -68.0500   -30.6500     0.0000
  -67.9500   -30.6500     0.0000
  -67.8500   -30.6500     0.0000
  -67.7500   -30.6500     0.0000
  -67.6500   -30.6500     0.0000
  -67.5500   -30.6500     0.0000
  -67.4500   -30.6500     0.0000
  -67.3500   -30.6500     0.0000
  -67.2500   -30.6500     0.0000
  -67.1500   -30.6500     0.0000
  -67.0500   -30.6500     0.0000
  -66.9500   -30.6500     0.0000
  -66.8500   -30.6500     0.0000
  -66.7500   -30.6500     0.0000
  -66.6500   -30.6500     0.0000
  -66.5500   -30.6500     0.0000
  -66.4500   -30.6500     0.0000
  -66.3500   -30.6500     0.0000
  -66.2500   -30.6500     0.0000
  -66.1500   -30.6500     0.0000
  -66.0500   -30.6500     0.0000
  -65.9500   -30.6500     0.0000
  -65.8500   -30.6500     0.0000
  -65.7500   -30.6500     0.0000
  -65.6500   -30.6500     0.0000
  -65.5500   -30.6500     0.0000
  -65.4500   -30.6500     0.0000
  -65.3500   -30.6500     0.0000
  -65.2500   -30.6500     0.0000
  -65.1500   -30.6500     0.0000
  -65.0500   -30.6500     0.0000
  -64.9500   -30.6500     0.0000
  -64.8500   -30.6500     0.0000
  -64.7500   -30.6500     0.0000
  -64.6500   -30.6500     0.0000
  -64.5500   -30.6500     0.0000
  -64.4500   -30.6500     0.0000
  -64.3500   -30.6500     0.0000
  -64.2500   -30.6500     0.0000
  -64.1500   -30.6500     0.1064
  -64.0500   -30.6500     0.3635
  -63.9500   -30.6500     1.0207
  -63.8500   -30.6500     1.2509
  -63.7500   -30.6500     1.2511
  -63.6500   -30.6500     3.3743
  -63.5500   -30.6500     3.1423
  -63.4500   -30.6500     4.0648
  -63.3500   -30.6500     5.6681
  -63.2500   -30.6500     4.8664
  -63.1500   -30.6500     3.8950
  -63.0500   -30.6500     4.5063
  -62.9500   -30.6500    14.7601
  -62.8500   -30.6500    26.9940
  -62.7500   -30.6500    23.2253
  -62.6500   -30.6500    15.7014
  -62.5500   -30.6500    12.7900
  -62.4500   -30.6500    12.2128
  -62.3500   -30.6500     8.1640
  -62.2500   -30.6500     6.2948
  -62.1500   -30.6500     5.8918
  -62.0500   -30.6500     3.2749
  -61.9500   -30.6500     2.6806
  -61.8500   -30.6500     3.4111
  -61.7500   -30.6500     3.8963
  -61.6500   -30.6500     7.4698
  -61.5500   -30.6500     7.8401
  -61.4500   -30.6500     7.2913
  -61.3500   -30.6500    22.6226
  -61.2500   -30.6500    24.7442
  -61.1500   -30.6500    35.3318
  -61.0500   -30.6500    27.8613
  -60.9500   -30.6500    24.5383
  -60.8500   -30.6500    30.6696
  -60.7500   -30.6500    21.9796
  -60.6500   -30.6500    28.5248
  -60.5500   -30.6500    16.4424
  -60.4500   -30.6500     3.4284
  -60.3500   -30.6500     5.3267
  -60.2500   -30.6500     5.1327
  -60.1500   -30.6500     5.0284
  -60.0500   -30.6500     5.9327
  -59.9500   -30.6500     8.8938
  -59.8500   -30.6500     7.5684
  -59.7500   -30.6500     5.4834
  -59.6500   -30.6500     2.7357
  -59.5500   -30.6500     2.3454
  -59.4500   -30.6500     1.8198
  -59.3500   -30.6500     0.7685
  -59.2500   -30.6500     0.7221
  -59.1500   -30.6500     0.3943
  -59.0500   -30.6500     0.2909
  -58.9500   -30.6500     0.2477
  -58.8500   -30.6500     0.1676
  -58.7500   -30.6500     0.1199
  -58.6500   -30.6500     0.0445
  -58.5500   -30.6500     0.0000
  -58.4500   -30.6500     0.0000
  -58.3500   -30.6500     0.0000
  -58.2500   -30.6500     0.0000
  -58.1500   -30.6500     0.0000
  -58.0500   -30.6500     0.0000
  -57.9500   -30.6500     0.0000
  -57.8500   -30.6500     0.0000
  -57.7500   -30.6500     0.0000
  -57.6500   -30.6500     0.0000
  -57.5500   -30.6500     0.0000
  -57.4500   -30.6500     0.0000
  -57.3500   -30.6500     0.0000
  -57.2500   -30.6500     0.0000
  -57.1500   -30.6500     0.0000
  -57.0500   -30.6500     0.0000
  -56.9500   -30.6500     0.0587
  -56.8500   -30.6500     0.0365
  -56.7500   -30.6500     2.0189
  -56.6500   -30.6500     4.5170
  -56.5500   -30.6500     4.5568
  -56.4500   -30.6500     7.2464
  -56.3500   -30.6500    11.2202
  -56.2500   -30.6500    12.9652
  -56.1500   -30.6500     9.9996
  -56.0500   -30.6500     9.2666
  -55.9500   -30.6500    10.2063
  -68.0500   -30.5500     0.0000
  -67.9500   -30.5500     0.0000
  -67.8500   -30.5500     0.0000
  -67.7500   -30.5500     0.0000
  -67.6500   -30.5500     0.0000
  -67.5500   -30.5500     0.0000
  -67.4500   -30.5500     0.0000
  -67.3500   -30.5500     0.0000
  -67.2500   -30.5500     0.0000
  -67.1500   -30.5500     0.0000
  -67.0500   -30.5500     0.0000
  -66.9500   -30.5500     0.0000
  -66.8500   -30.5500     0.0000
  -66.7500   -30.5500     0.0000
  -66.6500   -30.5500     0.0000
  -66.5500   -30.5500     0.0000
  -66.4500   -30.5500     0.0000
  -66.3500   -30.5500     0.0000
  -66.2500   -30.5500     0.0000
  -66.1500   -30.5500     0.0000
  -66.0500   -30.5500     0.0000
  -65.9500   -30.5500     0.0000
  -65.8500   -30.5500     0.0000
  -65.7500   -30.5500     0.0000
  -65.6500   -30.5500     0.0000
  -65.5500   -30.5500     0.0000
  -65.4500   -30.5500     0.0000
  -65.3500   -30.5500     0.0000
  -65.2500   -30.5500     0.0000
  -65.1500   -30.5500     0.0000
  -65.0500   -30.5500     0.0000
  -64.9500   -30.5500     0.0000
  -64.8500   -30.5500     0.0000
  -64.7500   -30.5500     0.0000
  -64.6500   -30.5500     0.0000
  -64.5500   -30.5500     0.0000
  -64.4500   -30.5500     0.0000
  -64.3500   -30.5500     0.0000
  -64.2500   -30.5500     0.0000
  -64.1500   -30.5500     0.0538
  -64.0500   -30.5500     0.1606
  -63.9500   -30.5500     0.5224
  -63.8500   -30.5500     0.7677
  -63.7500   -30.5500     1.3793
  -63.6500   -30.5500     2.3794
  -63.5500   -30.5500     2.6088
  -63.4500   -30.5500     3.1110
  -63.3500   -30.5500     3.2487
  -63.2500   -30.5500     4.2640
  -63.1500   -30.5500     3.4367
  -63.0500   -30.5500     4.1142
  -62.9500   -30.5500     7.6403
  -62.8500   -30.5500    13.8317
  -62.7500   -30.5500    22.9926
  -62.6500   -30.5500    14.5997
  -62.5500   -30.5500    11.4823
  -62.4500   -30.5500    16.1061
  -62.3500   -30.5500     7.4170
  -62.2500   -30.5500     4.9599
  -62.1500   -30.5500     4.3006
  -62.0500   -30.5500     3.0991
  -61.9500   -30.5500     2.3392
  -61.8500   -30.5500     2.2026
  -61.7500   -30.5500     3.1615
  -61.6500   -30.5500     3.9212
  -61.5500   -30.5500     9.1059
  -61.4500   -30.5500    15.1929
  -61.3500   -30.5500    34.1470
  -61.2500   -30.5500    25.5645
  -61.1500   -30.5500    29.2898
  -61.0500   -30.5500    29.2746
  -60.9500   -30.5500    23.1067
  -60.8500   -30.5500    11.8735
  -60.7500   -30.5500     4.5729
  -60.6500   -30.5500     6.3830
  -60.5500   -30.5500     5.4792
  -60.4500   -30.5500     3.3858
  -60.3500   -30.5500     4.0448
  -60.2500   -30.5500     3.6301
  -60.1500   -30.5500     4.2974
  -60.0500   -30.5500     5.2459
  -59.9500   -30.5500     8.7232
  -59.8500   -30.5500     8.7149
  -59.7500   -30.5500     6.6636
  -59.6500   -30.5500     3.1785
  -59.5500   -30.5500     2.6830
  -59.4500   -30.5500     2.5440
  -59.3500   -30.5500     1.2555
  -59.2500   -30.5500     1.0037
  -59.1500   -30.5500     0.5061
  -59.0500   -30.5500     0.3218
  -58.9500   -30.5500     0.2212
  -58.8500   -30.5500     0.1400
  -58.7500   -30.5500     0.1112
  -58.6500   -30.5500     0.0682
  -58.5500   -30.5500     0.0000
  -58.4500   -30.5500     0.0000
  -58.3500   -30.5500     0.0000
  -58.2500   -30.5500     0.0000
  -58.1500   -30.5500     0.0000
  -58.0500   -30.5500     0.0000
  -57.9500   -30.5500     0.0000
  -57.8500   -30.5500     0.0000
  -57.7500   -30.5500     0.0000
  -57.6500   -30.5500     0.0000
  -57.5500   -30.5500     0.0000
  -57.4500   -30.5500     0.0000
  -57.3500   -30.5500     0.0000
  -57.2500   -30.5500     0.0000
  -57.1500   -30.5500     0.0000
  -57.0500   -30.5500     0.0000
  -56.9500   -30.5500     0.0392
  -56.8500   -30.5500     0.0354
  -56.7500   -30.5500     0.0688
  -56.6500   -30.5500     1.2211
  -56.5500   -30.5500     2.3867
  -56.4500   -30.5500     7.3185
  -56.3500   -30.5500     5.3571
  -56.2500   -30.5500     7.2171
  -56.1500   -30.5500     7.6847
  -56.0500   -30.5500     6.3022
  -55.9500   -30.5500     6.3086
  -68.0500   -30.4500     0.0000
  -67.9500   -30.4500     0.0000
  -67.8500   -30.4500     0.0000
  -67.7500   -30.4500     0.0000
  -67.6500   -30.4500     0.0000
  -67.5500   -30.4500     0.0000
  -67.4500   -30.4500     0.0000
  -67.3500   -30.4500     0.0000
  -67.2500   -30.4500     0.0000
  -67.1500   -30.4500     0.0000
  -67.0500   -30.4500     0.0000
  -66.9500   -30.4500     0.0000
  -66.8500   -30.4500     0.0000
  -66.7500   -30.4500     0.0000
  -66.6500   -30.4500     0.0000
  -66.5500   -30.4500     0.0000
  -66.4500   -30.4500     0.0000
  -66.3500   -30.4500     0.0000
  -66.2500   -30.4500     0.0000
  -66.1500   -30.4500     0.0000
  -66.0500   -30.4500     0.0000
  -65.9500   -30.4500     0.0000
  -65.8500   -30.4500     0.0000
  -65.7500   -30.4500     0.0000
  -65.6500   -30.4500     0.0000
  -65.5500   -30.4500     0.0000
  -65.4500   -30.4500     0.3175
  -65.3500   -30.4500     0.0000
  -65.2500   -30.4500     0.0000
  -65.1500   -30.4500     0.0000
  -65.0500   -30.4500     0.0000
  -64.9500   -30.4500     0.0000
  -64.8500   -30.4500     0.0000
  -64.7500   -30.4500     0.0000
  -64.6500   -30.4500     0.0000
  -64.5500   -30.4500     0.0000
  -64.4500   -30.4500     0.0000
  -64.3500   -30.4500     0.0000
  -64.2500   -30.4500     0.0000
  -64.1500   -30.4500     0.0000
  -64.0500   -30.4500     0.0000
  -63.9500   -30.4500     0.0513
  -63.8500   -30.4500     0.0531
  -63.7500   -30.4500     0.0940
  -63.6500   -30.4500     0.7052
  -63.5500   -30.4500     0.9256
  -63.4500   -30.4500     0.7994
  -63.3500   -30.4500     2.2206
  -63.2500   -30.4500     2.0048
  -63.1500   -30.4500     2.3800
  -63.0500   -30.4500     3.3837
  -62.9500   -30.4500     3.7165
  -62.8500   -30.4500     8.5934
  -62.7500   -30.4500    15.9924
  -62.6500   -30.4500    16.4263
  -62.5500   -30.4500    12.1861
  -62.4500   -30.4500    17.7433
  -62.3500   -30.4500    10.8223
  -62.2500   -30.4500     6.9835
  -62.1500   -30.4500     6.1769
  -62.0500   -30.4500     2.8242
  -61.9500   -30.4500     4.2278
  -61.8500   -30.4500     3.5217
  -61.7500   -30.4500     8.2469
  -61.6500   -30.4500     2.9952
  -61.5500   -30.4500     4.4000
  -61.4500   -30.4500    30.3744
  -61.3500   -30.4500    38.8075
  -61.2500   -30.4500    35.1013
  -61.1500   -30.4500    28.3471
  -61.0500   -30.4500    13.1328
  -60.9500   -30.4500     8.0161
  -60.8500   -30.4500     3.8194
  -60.7500   -30.4500     3.6668
  -60.6500   -30.4500     5.5919
  -60.5500   -30.4500     4.7440
  -60.4500   -30.4500     4.4334
  -60.3500   -30.4500     4.8310
  -60.2500   -30.4500     3.1323
  -60.1500   -30.4500     3.1147
  -60.0500   -30.4500     4.1634
  -59.9500   -30.4500     8.8425
  -59.8500   -30.4500     8.6455
  -59.7500   -30.4500     7.6091
  -59.6500   -30.4500     4.7519
  -59.5500   -30.4500     3.3120
  -59.4500   -30.4500     2.5136
  -59.3500   -30.4500     2.1871
  -59.2500   -30.4500     1.5435
  -59.1500   -30.4500     1.2251
  -59.0500   -30.4500     0.9080
  -58.9500   -30.4500     0.2608
  -58.8500   -30.4500     0.1806
  -58.7500   -30.4500     0.0766
  -58.6500   -30.4500     0.0486
  -58.5500   -30.4500     0.0000
  -58.4500   -30.4500     0.0000
  -58.3500   -30.4500     0.0000
  -58.2500   -30.4500     0.0000
  -58.1500   -30.4500     0.0000
  -58.0500   -30.4500     0.0000
  -57.9500   -30.4500     0.0000
  -57.8500   -30.4500     0.0000
  -57.7500   -30.4500     0.0000
  -57.6500   -30.4500     0.0000
  -57.5500   -30.4500     0.0000
  -57.4500   -30.4500     0.0000
  -57.3500   -30.4500     0.0000
  -57.2500   -30.4500     0.0000
  -57.1500   -30.4500     0.0000
  -57.0500   -30.4500     0.0000
  -56.9500   -30.4500     0.0000
  -56.8500   -30.4500     0.0000
  -56.7500   -30.4500     0.0000
  -56.6500   -30.4500     0.0835
  -56.5500   -30.4500     0.1104
  -56.4500   -30.4500     0.9922
  -56.3500   -30.4500     2.6345
  -56.2500   -30.4500     2.1812
  -56.1500   -30.4500     3.8250
  -56.0500   -30.4500     3.3898
  -55.9500   -30.4500     4.0632
  -68.0500   -30.3500     0.0000
  -67.9500   -30.3500     0.0000
  -67.8500   -30.3500     0.0000
  -67.7500   -30.3500     0.0000
  -67.6500   -30.3500     0.0000
  -67.5500   -30.3500     0.0000
  -67.4500   -30.3500     0.0000
  -67.3500   -30.3500     0.0000
  -67.2500   -30.3500     0.0000
  -67.1500   -30.3500     0.0000
  -67.0500   -30.3500     0.0000
  -66.9500   -30.3500     0.0000
  -66.8500   -30.3500     0.0000
  -66.7500   -30.3500     0.0000
  -66.6500   -30.3500     0.0000
  -66.5500   -30.3500     0.0000
  -66.4500   -30.3500     0.0000
  -66.3500   -30.3500     0.0000
  -66.2500   -30.3500     0.0000
  -66.1500   -30.3500     0.0000
  -66.0500   -30.3500     0.0000
  -65.9500   -30.3500     0.0000
  -65.8500   -30.3500     0.0000
  -65.7500   -30.3500     0.0000
  -65.6500   -30.3500     0.0000
  -65.5500   -30.3500     0.0000
  -65.4500   -30.3500     0.2991
  -65.3500   -30.3500     0.0000
  -65.2500   -30.3500     0.0000
  -65.1500   -30.3500     0.0000
  -65.0500   -30.3500     0.0000
  -64.9500   -30.3500     0.0000
  -64.8500   -30.3500     0.0407
  -64.7500   -30.3500     0.0000
  -64.6500   -30.3500     0.0000
  -64.5500   -30.3500     0.0000
  -64.4500   -30.3500     0.0000
  -64.3500   -30.3500     0.0000
  -64.2500   -30.3500     0.0000
  -64.1500   -30.3500     0.0000
  -64.0500   -30.3500     0.0000
  -63.9500   -30.3500     0.0000
  -63.8500   -30.3500     0.0000
  -63.7500   -30.3500     0.0000
  -63.6500   -30.3500     0.1007
  -63.5500   -30.3500     0.1939
  -63.4500   -30.3500     0.7303
  -63.3500   -30.3500     1.2083
  -63.2500   -30.3500     2.6948
  -63.1500   -30.3500     4.5352
  -63.0500   -30.3500     5.7612
  -62.9500   -30.3500     4.3338
  -62.8500   -30.3500    12.0250
  -62.7500   -30.3500    15.4423
  -62.6500   -30.3500    18.0263
  -62.5500   -30.3500     8.7978
  -62.4500   -30.3500    14.0354
  -62.3500   -30.3500     5.8679
  -62.2500   -30.3500     6.2848
  -62.1500   -30.3500     6.2003
  -62.0500   -30.3500     3.2591
  -61.9500   -30.3500     4.1018
  -61.8500   -30.3500     6.9312
  -61.7500   -30.3500     3.2907
  -61.6500   -30.3500     3.4541
  -61.5500   -30.3500     3.7207
  -61.4500   -30.3500    32.5218
  -61.3500   -30.3500    25.9990
  -61.2500   -30.3500    29.5684
  -61.1500   -30.3500    22.5062
  -61.0500   -30.3500    11.9068
  -60.9500   -30.3500     8.0469
  -60.8500   -30.3500     3.8912
  -60.7500   -30.3500     1.6961
  -60.6500   -30.3500     2.4441
  -60.5500   -30.3500     2.6970
  -60.4500   -30.3500     3.2619
  -60.3500   -30.3500     3.7752
  -60.2500   -30.3500     2.6188
  -60.1500   -30.3500     3.9275
  -60.0500   -30.3500     3.6595
  -59.9500   -30.3500     7.9934
  -59.8500   -30.3500     7.6014
  -59.7500   -30.3500     7.3015
  -59.6500   -30.3500     6.1140
  -59.5500   -30.3500     3.3465
  -59.4500   -30.3500     2.6157
  -59.3500   -30.3500     2.1651
  -59.2500   -30.3500     1.9222
  -59.1500   -30.3500     1.4534
  -59.0500   -30.3500     1.3127
  -58.9500   -30.3500     0.3765
  -58.8500   -30.3500     0.3106
  -58.7500   -30.3500     0.1276
  -58.6500   -30.3500     0.0475
  -58.5500   -30.3500     0.0000
  -58.4500   -30.3500     0.0000
  -58.3500   -30.3500     0.0000
  -58.2500   -30.3500     0.0000
  -58.1500   -30.3500     0.0000
  -58.0500   -30.3500     0.0000
  -57.9500   -30.3500     0.0000
  -57.8500   -30.3500     0.0000
  -57.7500   -30.3500     0.0000
  -57.6500   -30.3500     0.0000
  -57.5500   -30.3500     0.0000
  -57.4500   -30.3500     0.0000
  -57.3500   -30.3500     0.0000
  -57.2500   -30.3500     0.0000
  -57.1500   -30.3500     0.0000
  -57.0500   -30.3500     0.0000
  -56.9500   -30.3500     0.0000
  -56.8500   -30.3500     0.0000
  -56.7500   -30.3500     0.0000
  -56.6500   -30.3500     0.0000
  -56.5500   -30.3500     0.0314
  -56.4500   -30.3500     0.1012
  -56.3500   -30.3500     0.1075
  -56.2500   -30.3500     1.4422
  -56.1500   -30.3500     0.8477
  -56.0500   -30.3500     1.7436
  -55.9500   -30.3500     2.0158
  -68.0500   -30.2500     0.0000
  -67.9500   -30.2500     0.0000
  -67.8500   -30.2500     0.0000
  -67.7500   -30.2500     0.0000
  -67.6500   -30.2500     0.0000
  -67.5500   -30.2500     0.0000
  -67.4500   -30.2500     0.0000
  -67.3500   -30.2500     0.0000
  -67.2500   -30.2500     0.0000
  -67.1500   -30.2500     0.0000
  -67.0500   -30.2500     0.0000
  -66.9500   -30.2500     0.0000
  -66.8500   -30.2500     0.0000
  -66.7500   -30.2500     0.0000
  -66.6500   -30.2500     0.0000
  -66.5500   -30.2500     0.0000
  -66.4500   -30.2500     0.0000
  -66.3500   -30.2500     0.0000
  -66.2500   -30.2500     0.0000
  -66.1500   -30.2500     0.0000
  -66.0500   -30.2500     0.0000
  -65.9500   -30.2500     0.0000
  -65.8500   -30.2500     0.0000
  -65.7500   -30.2500     0.0000
  -65.6500   -30.2500     0.0000
  -65.5500   -30.2500     0.0000
  -65.4500   -30.2500     0.0000
  -65.3500   -30.2500     0.1821
  -65.2500   -30.2500     0.0000
  -65.1500   -30.2500     0.0941
  -65.0500   -30.2500     0.0000
  -64.9500   -30.2500     0.1706
  -64.8500   -30.2500     0.0379
  -64.7500   -30.2500     0.0397
  -64.6500   -30.2500     0.0861
  -64.5500   -30.2500     0.0000
  -64.4500   -30.2500     0.0000
  -64.3500   -30.2500     0.0000
  -64.2500   -30.2500     0.4797
  -64.1500   -30.2500     0.0000
  -64.0500   -30.2500     0.4787
  -63.9500   -30.2500     0.3139
  -63.8500   -30.2500     0.0000
  -63.7500   -30.2500     0.2071
  -63.6500   -30.2500     0.0000
  -63.5500   -30.2500     0.1871
  -63.4500   -30.2500     0.3484
  -63.3500   -30.2500     2.3406
  -63.2500   -30.2500     4.8776
  -63.1500   -30.2500     7.4004
  -63.0500   -30.2500    12.1953
  -62.9500   -30.2500    11.1363
  -62.8500   -30.2500    17.2191
  -62.7500   -30.2500    20.3844
  -62.6500   -30.2500    17.9963
  -62.5500   -30.2500    14.9262
  -62.4500   -30.2500    15.8016
  -62.3500   -30.2500    11.3875
  -62.2500   -30.2500     9.1497
  -62.1500   -30.2500     8.1149
  -62.0500   -30.2500     5.7647
  -61.9500   -30.2500     3.4877
  -61.8500   -30.2500     6.3449
  -61.7500   -30.2500     5.6435
  -61.6500   -30.2500     8.1646
  -61.5500   -30.2500     8.8876
  -61.4500   -30.2500    25.0509
  -61.3500   -30.2500    28.7495
  -61.2500   -30.2500    24.6888
  -61.1500   -30.2500    23.5461
  -61.0500   -30.2500    11.7030
  -60.9500   -30.2500     2.1041
  -60.8500   -30.2500     1.7906
  -60.7500   -30.2500     1.2435
  -60.6500   -30.2500     1.7993
  -60.5500   -30.2500     1.9752
  -60.4500   -30.2500     2.3303
  -60.3500   -30.2500     2.5806
  -60.2500   -30.2500     3.1086
  -60.1500   -30.2500     2.9900
  -60.0500   -30.2500     2.5680
  -59.9500   -30.2500     6.6199
  -59.8500   -30.2500     5.9759
  -59.7500   -30.2500     6.3716
  -59.6500   -30.2500     3.3990
  -59.5500   -30.2500     2.2602
  -59.4500   -30.2500     2.4495
  -59.3500   -30.2500     2.3078
  -59.2500   -30.2500     2.1095
  -59.1500   -30.2500     1.4356
  -59.0500   -30.2500     1.3677
  -58.9500   -30.2500     0.4177
  -58.8500   -30.2500     0.3943
  -58.7500   -30.2500     0.1386
  -58.6500   -30.2500     0.0914
  -58.5500   -30.2500     0.0212
  -58.4500   -30.2500     0.0000
  -58.3500   -30.2500     0.0000
  -58.2500   -30.2500     0.0000
  -58.1500   -30.2500     0.0000
  -58.0500   -30.2500     0.0000
  -57.9500   -30.2500     0.0000
  -57.8500   -30.2500     0.0000
  -57.7500   -30.2500     0.0000
  -57.6500   -30.2500     0.0000
  -57.5500   -30.2500     0.0000
  -57.4500   -30.2500     0.0000
  -57.3500   -30.2500     0.0000
  -57.2500   -30.2500     0.0000
  -57.1500   -30.2500     0.0000
  -57.0500   -30.2500     0.0000
  -56.9500   -30.2500     0.0000
  -56.8500   -30.2500     0.0000
  -56.7500   -30.2500     0.0000
  -56.6500   -30.2500     0.0000
  -56.5500   -30.2500     0.0000
  -56.4500   -30.2500     0.0647
